;;;;;;;;;sobota, 27 wrzesnia 2025
Plan dla toku: Psychologia S Jmgr 5.00 2025/2026 Zima;;;;;;;;;
Czas od;;Czas do;Liczba godzin;Grupy;Zajecia;Sala;Forma zaliczenia;Uwagi;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw1S ;Kompetencje przyszlosci 1 ;S55 504 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw2S ;Biologiczne podstawy zachowania czlowieka ;S47 123 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw6S ;Filozofia z etyka ;S47 316 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw3S ;Integracyjny warsztat psychologiczny ;S47 311 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw7S ;Podstawy logiki ;S47 317 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw5S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S47 107 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw1S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S55 504 ;Zaliczenie;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw2S ;Podstawy logiki ;S47 123 ;Zaliczenie ocena;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw7S ;Zajecia z tutorem ;S55 507 ;Nie dotyczy;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw1S ;Zajecia z tutorem ;S55 504 ;Nie dotyczy;;
Data Zajec: 2025.10.08 sroda ;;;;;;;;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw3S ;Zajecia z tutorem ;S47 308 ;Nie dotyczy;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw7S ;Kompetencje przyszlosci 1 ;S55 402 ;Zaliczenie;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw4S ;Komunikacja spoleczna ;S55 502 - prac. edukacji elementarnej i sensorycznej ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw3S ;Wprowadzenie do psychologii  ;S47 114 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw4S ;Komunikacja spoleczna ;S55 502 - prac. edukacji elementarnej i sensorycznej ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw1S ;Integracyjny warsztat psychologiczny ;S47 317 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw7S ;Kompetencje przyszlosci 1 ;S55 402 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw3S ;Wprowadzenie do psychologii  ;S47 114 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw5S ;Wprowadzenie do psychologii  ;S55 402 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw2S ;Filozofia z etyka ;S55 502 - prac. edukacji elementarnej i sensorycznej ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw6S ;Kompetencje przyszlosci 1 ;S55 112 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw1S ;Integracyjny warsztat psychologiczny ;S47 317 ;Zaliczenie;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw2S ;Filozofia z etyka ;S55 502 - prac. edukacji elementarnej i sensorycznej ;Zaliczenie ocena;;
